2020-07-30 14:42:12,150 INFO  Logger.cs: 70 - 
2020-07-30 14:48:40,174 INFO  ExportHelperExtension.cs: 1142 - Found 34 in Lidar-1
2020-07-30 14:48:40,174 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Lidar-1
2020-07-30 14:48:40,175 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-1
2020-07-30 14:48:40,175 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-07-30 14:48:40,176 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-1
2020-07-30 14:48:40,176 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-2
2020-07-30 14:48:40,176 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-07-30 14:48:40,176 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-2
2020-07-30 14:48:40,177 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assembly+90y.SLDASM
2020-07-30 14:48:40,177 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Assembly+90y.SLDASM
2020-07-30 14:48:40,177 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assembly+90y.SLDASM
2020-07-30 14:48:40,178 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-30 14:48:40,178 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-07-30 14:48:40,178 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Camera-1
2020-07-30 14:48:40,179 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Camera-1
2020-07-30 14:48:40,179 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Camera-1
2020-07-30 14:48:40,179 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from BASE-1
2020-07-30 14:48:40,179 INFO  ExportHelperExtension.cs: 1142 - Found 44 in BASE-1
2020-07-30 14:48:40,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in BASE-1
2020-07-30 14:48:40,220 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Caster Wheel-1
2020-07-30 14:48:40,221 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Caster Wheel-1
2020-07-30 14:48:40,221 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Caster Wheel-1
2020-07-30 14:48:40,222 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Lidar-1
2020-07-30 14:48:40,222 INFO  ExportHelperExtension.cs: 1142 - Found 34 in Lidar-1
2020-07-30 14:48:40,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Lidar-1
2020-07-30 14:48:40,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-1
2020-07-30 14:48:40,224 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-07-30 14:48:40,225 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-1
2020-07-30 14:48:40,225 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-2
2020-07-30 14:48:40,226 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-07-30 14:48:40,226 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-2
2020-07-30 14:48:40,368 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-30 14:48:40,372 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-30 14:48:40,376 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-30 14:48:45,258 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:48:45,442 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:48:45,641 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:48:46,131 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:48:46,458 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:49:04,717 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:49:21,408 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:49:36,780 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:50:00,537 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:50:15,231 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:50:29,413 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-07-30 14:50:31,371 INFO  ExportHelperExtension.cs: 338 - Creating joint rwheel
2020-07-30 14:50:31,376 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-30 14:50:31,377 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-30 14:50:31,377 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-30 14:50:31,530 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-30 14:50:31,535 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-30 14:50:31,535 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-30 14:50:31,535 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-30 14:50:33,040 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child rwheel failed
2020-07-30 14:50:33,044 INFO  ExportHelperExtension.cs: 338 - Creating joint lwheel
2020-07-30 14:50:33,044 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-30 14:50:33,045 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-30 14:50:33,045 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-30 14:50:33,163 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-30 14:50:33,164 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-30 14:50:33,164 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-30 14:50:33,165 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-30 14:50:34,454 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child lwheel failed
2020-07-30 14:50:34,457 INFO  ExportHelperExtension.cs: 338 - Creating joint cwheel
2020-07-30 14:50:34,458 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-30 14:50:34,458 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-30 14:50:34,459 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-30 14:50:34,581 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-07-30 14:50:34,582 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-30 14:50:34,582 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-30 14:50:34,582 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-30 14:50:35,879 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child cwheel failed
2020-07-30 14:50:35,882 INFO  ExportHelperExtension.cs: 338 - Creating joint lidar
2020-07-30 14:50:35,882 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-30 14:50:35,883 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-30 14:50:35,883 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-30 14:50:36,007 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-07-30 14:50:36,007 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-30 14:50:36,008 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-30 14:50:36,008 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-30 14:50:36,776 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child lidar failed
2020-07-30 14:50:36,779 INFO  ExportHelperExtension.cs: 338 - Creating joint camera
2020-07-30 14:50:36,780 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-30 14:50:36,780 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-30 14:50:36,780 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-07-30 14:50:36,901 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-07-30 14:50:36,901 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-30 14:50:36,902 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-30 14:50:36,902 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-30 14:50:37,679 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child camera failed
2020-07-30 14:50:37,776 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assembly+90y.SLDASM
2020-07-30 14:50:37,782 INFO  ExportHelperExtension.cs: 1142 - Found 51 in Assembly+90y.SLDASM
2020-07-30 14:50:37,785 INFO  ExportHelperExtension.cs: 1152 - Found 6 features of type [CoordSys] in Assembly+90y.SLDASM
2020-07-30 14:50:37,785 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-30 14:50:37,786 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-07-30 14:50:37,829 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Camera-1
2020-07-30 14:50:37,830 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Camera-1
2020-07-30 14:50:37,830 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Camera-1
2020-07-30 14:50:37,831 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from BASE-1
2020-07-30 14:50:37,831 INFO  ExportHelperExtension.cs: 1142 - Found 44 in BASE-1
2020-07-30 14:50:37,831 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in BASE-1
2020-07-30 14:50:37,832 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Caster Wheel-1
2020-07-30 14:50:37,832 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Caster Wheel-1
2020-07-30 14:50:37,833 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Caster Wheel-1
2020-07-30 14:50:37,833 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Lidar-1
2020-07-30 14:50:37,833 INFO  ExportHelperExtension.cs: 1142 - Found 34 in Lidar-1
2020-07-30 14:50:37,834 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Lidar-1
2020-07-30 14:50:37,834 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-1
2020-07-30 14:50:37,835 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-07-30 14:50:37,835 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-1
2020-07-30 14:50:37,835 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-2
2020-07-30 14:50:37,835 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-07-30 14:50:37,835 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-2
2020-07-30 14:50:37,837 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assembly+90y.SLDASM
2020-07-30 14:50:37,837 INFO  ExportHelperExtension.cs: 1142 - Found 51 in Assembly+90y.SLDASM
2020-07-30 14:50:37,837 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [RefAxis] in Assembly+90y.SLDASM
2020-07-30 14:50:37,838 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-30 14:50:37,838 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-07-30 14:50:37,839 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Camera-1
2020-07-30 14:50:37,839 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Camera-1
2020-07-30 14:50:37,840 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Camera-1
2020-07-30 14:50:37,840 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from BASE-1
2020-07-30 14:50:37,840 INFO  ExportHelperExtension.cs: 1142 - Found 44 in BASE-1
2020-07-30 14:50:37,841 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in BASE-1
2020-07-30 14:50:37,841 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Caster Wheel-1
2020-07-30 14:50:37,841 INFO  ExportHelperExtension.cs: 1142 - Found 25 in Caster Wheel-1
2020-07-30 14:50:37,842 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Caster Wheel-1
2020-07-30 14:50:37,842 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Lidar-1
2020-07-30 14:50:37,842 INFO  ExportHelperExtension.cs: 1142 - Found 34 in Lidar-1
2020-07-30 14:50:37,843 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Lidar-1
2020-07-30 14:50:37,843 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-1
2020-07-30 14:50:37,843 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-07-30 14:50:37,844 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-1
2020-07-30 14:50:37,844 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-2
2020-07-30 14:50:37,844 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-07-30 14:50:37,845 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-2
2020-07-30 14:50:37,879 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-30 14:51:08,224 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-07-30 14:51:08,231 INFO  Serialization.cs: 275 - URDF Configuration found
